rent,beds,baths,sqft,date_available,date_scraped,fitness_center,air_conditioning,in_unit_washer_dryer,laundry_facilities,car_charging,roof,concierge,pool,elevator,garage,dogs_allowed,cats_allowed,income_restrictions,latitude,longitude,zipcode,dishwasher,price/sqft,dist_seattle,dist_transit,zipcode_cluster_id,neighborhood
2478.0,1,1.0,958.0,2022-05-01,2022-04-10,1,0,1,0,1,1,0,0,1,1,1,1,0,47.75939,-122.34469,98133,1,2.5866388308977037,10.744649282379456,0.0685582176177232,4.0,
1909.0,0,0.0,470.0,2022-04-01,2022-04-01,1,0,1,0,1,1,0,0,1,1,1,1,0,47.75939,-122.34469,98133,1,4.061702127659575,10.744649282379456,0.0685582176177232,4.0,
1295.0,0,0.0,315.0,2022-04-30,2022-04-10,0,1,1,0,0,1,0,1,1,0,1,1,0,47.52155,-122.3595,98106,1,4.111111111111111,5.809489622822105,0.06553416507558972,2.0,South Delridge
1395.0,1,1.0,490.0,2022-04-30,2022-04-01,0,1,1,0,0,1,0,1,1,0,1,1,0,47.52155,-122.3595,98106,1,2.8469387755102042,5.809489622822105,0.06553416507558972,2.0,South Delridge
1395.0,0,0.0,376.0,2022-04-01,2022-04-01,0,0,0,1,0,0,0,0,1,1,1,1,0,47.61242,-122.32762,98101,1,3.7101063829787235,0.6789699265993362,0.08880932582602175,5.0,First Hill
1375.0,0,0.0,376.0,2022-04-01,2022-04-01,0,0,0,1,0,0,0,0,1,1,1,1,0,47.61242,-122.32762,98101,1,3.6569148936170213,0.6789699265993362,0.08880932582602175,5.0,First Hill
1795.0,1,1.0,515.0,2022-04-01,2022-04-01,0,0,0,1,0,0,0,0,1,1,1,1,0,47.61242,-122.32762,98101,1,3.4854368932038833,0.6789699265993362,0.08880932582602175,5.0,First Hill
1495.0,0,0.0,380.0,2022-04-10,2022-04-10,0,0,0,1,0,0,0,0,1,1,1,1,0,47.61242,-122.32762,98101,1,3.9342105263157894,0.6789699265993362,0.08880932582602175,5.0,First Hill
1395.0,0,0.0,378.0,2022-04-10,2022-04-10,0,0,0,1,0,0,0,0,1,1,1,1,0,47.61242,-122.32762,98101,1,3.6904761904761907,0.6789699265993362,0.08880932582602175,5.0,First Hill
1559.0,2,2.0,776.0,2022-04-30,2022-04-10,1,0,1,0,0,0,0,0,0,1,1,1,0,47.49812,-122.30739,98168,1,2.009020618556701,7.430279698281476,0.06744863758016342,1.0,
1559.0,2,2.0,776.0,2022-04-10,2022-04-10,1,0,1,0,0,0,0,0,0,1,1,1,0,47.49812,-122.30739,98168,1,2.009020618556701,7.430279698281476,0.06744863758016342,1.0,
1559.0,2,2.0,776.0,2022-04-10,2022-04-10,1,0,1,0,0,0,0,0,0,1,1,1,0,47.49812,-122.30739,98168,1,2.009020618556701,7.430279698281476,0.06744863758016342,1.0,
1559.0,2,2.0,813.0,2022-04-16,2022-04-10,1,0,1,0,0,0,0,0,0,1,1,1,0,47.49812,-122.30739,98168,1,1.917589175891759,7.430279698281476,0.06744863758016342,1.0,
1306.0,1,1.0,553.0,2022-05-01,2022-04-10,1,0,1,0,0,0,0,0,0,1,1,1,0,47.49812,-122.30739,98168,1,2.361663652802893,7.430279698281476,0.06744863758016342,1.0,
1306.0,1,1.0,578.0,2022-06-17,2022-04-10,1,0,1,0,0,0,0,0,0,1,1,1,0,47.49812,-122.30739,98168,1,2.2595155709342563,7.430279698281476,0.06744863758016342,1.0,
1559.0,2,2.0,813.0,2022-04-10,2022-04-10,1,0,1,0,0,0,0,0,0,1,1,1,0,47.49812,-122.30739,98168,1,1.917589175891759,7.430279698281476,0.06744863758016342,1.0,
1559.0,2,2.0,813.0,2022-04-30,2022-04-01,1,0,1,0,0,0,0,0,0,1,1,1,0,47.49812,-122.30739,98168,1,1.917589175891759,7.430279698281476,0.06744863758016342,1.0,
1306.0,1,1.0,578.0,2022-05-04,2022-04-01,1,0,1,0,0,0,0,0,0,1,1,1,0,47.49812,-122.30739,98168,1,2.2595155709342563,7.430279698281476,0.06744863758016342,1.0,
1425.0,1,1.0,700.0,2022-04-10,2022-04-10,0,0,0,1,0,0,0,1,0,0,1,1,0,47.51132,-122.30643,98168,1,2.0357142857142856,6.543135925282435,0.03594632439442073,1.0,
1695.0,2,2.0,948.0,2022-04-10,2022-04-10,0,0,0,1,0,0,0,1,0,0,1,1,0,47.51132,-122.30643,98168,1,1.7879746835443038,6.543135925282435,0.03594632439442073,1.0,
1475.0,1,1.0,700.0,2022-04-10,2022-04-10,0,0,0,1,0,0,0,1,0,0,1,1,0,47.51132,-122.30643,98168,1,2.107142857142857,6.543135925282435,0.03594632439442073,1.0,
1995.0,1,1.0,530.0,2022-04-01,2022-04-01,0,0,1,0,0,0,0,0,1,1,1,1,0,47.66403,-122.34022,98103,1,3.7641509433962264,4.153442633425858,0.17945786254507629,0.0,Wallingford
2175.0,2,1.0,650.0,2022-04-01,2022-04-01,0,0,1,0,0,0,0,0,1,1,1,1,0,47.66403,-122.34022,98103,1,3.3461538461538463,4.153442633425858,0.17945786254507629,0.0,Wallingford
1735.0,1,1.0,525.0,2022-04-01,2022-04-01,0,0,1,0,0,0,0,0,1,1,1,1,0,47.66403,-122.34022,98103,1,3.3047619047619046,4.153442633425858,0.17945786254507629,0.0,Wallingford
1695.0,1,1.0,525.0,2022-04-01,2022-04-01,0,0,1,0,0,0,0,0,1,1,1,1,0,47.66403,-122.34022,98103,1,3.2285714285714286,4.153442633425858,0.17945786254507629,0.0,Wallingford
1625.0,1,1.0,500.0,2022-04-01,2022-04-01,0,0,1,0,0,0,0,0,1,1,1,1,0,47.66403,-122.34022,98103,1,3.25,4.153442633425858,0.17945786254507629,0.0,Wallingford
1495.0,0,1.0,425.0,2022-04-01,2022-04-01,0,0,1,0,0,0,0,0,1,1,1,1,0,47.66403,-122.34022,98103,1,3.5176470588235293,4.153442633425858,0.17945786254507629,0.0,Wallingford
1595.0,0,1.0,425.0,2022-04-01,2022-04-01,0,0,1,0,0,0,0,0,1,1,1,1,0,47.66403,-122.34022,98103,1,3.7529411764705882,4.153442633425858,0.17945786254507629,0.0,Wallingford
1325.0,1,1.0,750.0,2022-04-27,2022-04-01,0,0,1,0,0,0,0,1,0,0,1,1,0,47.45906,-122.33144,98148,1,1.7666666666666666,10.016794020869556,0.12982074164258353,,
1450.0,0,0.0,327.0,2022-04-10,2022-04-10,0,0,1,0,0,1,0,1,1,0,1,0,0,47.65348,-122.34499,98103,1,4.434250764525994,3.4483100410050462,0.10288568430291231,0.0,Fremont
1330.0,0,0.0,327.0,2022-04-10,2022-04-10,0,0,1,0,0,1,0,1,1,0,1,0,0,47.65348,-122.34499,98103,1,4.0672782874617734,3.4483100410050462,0.10288568430291231,0.0,Fremont
1595.0,0,0.0,348.0,2022-04-10,2022-04-10,0,0,1,0,0,1,0,1,1,0,1,0,0,47.65348,-122.34499,98103,1,4.583333333333333,3.4483100410050462,0.10288568430291231,0.0,Fremont
1775.0,0,0.0,349.0,2022-04-10,2022-04-10,0,0,1,0,0,1,0,1,1,0,1,0,0,47.65348,-122.34499,98103,1,5.08595988538682,3.4483100410050462,0.10288568430291231,0.0,Fremont
1775.0,0,0.0,348.0,2022-04-10,2022-04-10,0,0,1,0,0,1,0,1,1,0,1,0,0,47.65348,-122.34499,98103,1,5.100574712643678,3.4483100410050462,0.10288568430291231,0.0,Fremont
1495.0,1,1.0,698.0,2022-04-10,2022-04-10,0,0,1,0,0,0,0,0,0,1,1,1,0,47.46121,-122.28415,98188,1,2.141833810888252,10.14970471909187,0.24793174401930182,,
1939.5,2,2.0,1040.0,2022-06-04,2022-04-01,1,0,1,0,1,0,0,0,1,1,1,1,0,47.77385,-122.31051,98155,1,1.864903846153846,11.790508226419853,0.07569186506721168,4.0,
1495.0,1,1.0,550.0,2022-04-10,2022-04-10,0,0,1,0,0,0,0,0,0,0,1,1,0,47.68362,-122.34484,98103,0,2.7181818181818183,5.518713061577373,0.025131735246474555,0.0,Greenwood
1500.0,0,1.0,500.0,2022-04-10,2022-04-10,0,0,1,0,0,0,0,0,0,0,0,0,0,47.75501,-122.34054,98133,0,3.0,10.435878630926137,0.09359247520141147,4.0,
1500.0,0,1.0,500.0,2022-04-10,2022-04-10,0,1,0,0,0,0,0,0,0,0,1,1,0,47.68653,-122.37704,98117,0,3.0,6.025355579946655,0.018505259162985056,0.0,
1495.0,1,1.0,780.0,2022-04-10,2022-04-10,0,0,1,0,0,0,0,0,0,0,1,1,0,47.64777,-122.39009,98199,0,1.9166666666666667,3.960010305517031,0.13538891223927377,0.0,Southeast Magnolia
1375.0,1,1.0,550.0,2022-04-10,2022-04-10,0,0,0,1,0,0,0,0,0,0,1,1,0,47.65854,-122.39028,98199,0,2.5,4.558388829811744,0.07431334717854318,0.0,Lawton Park
1349.0,0,1.0,424.0,2022-05-10,2022-04-10,0,0,1,0,0,0,0,0,1,0,1,1,0,47.62038,-122.32333,98102,1,3.181603773584906,1.258099730784417,0.11269379537594003,5.0,Broadway
1475.0,1,1.0,700.0,2022-04-30,2022-04-10,0,1,0,0,0,0,0,0,0,0,0,0,0,47.68609,-122.33758,98103,0,2.107142857142857,5.672085245626688,0.039171995344835335,0.0,Green Lake
1395.0,1,1.0,700.0,2022-05-15,2022-04-10,0,1,0,0,0,0,0,0,0,0,0,0,0,47.68609,-122.33758,98103,0,1.9928571428571429,5.672085245626688,0.039171995344835335,0.0,Green Lake
1450.0,1,1.0,700.0,2022-04-30,2022-04-10,0,1,0,0,0,0,0,0,0,0,0,0,0,47.68609,-122.33758,98103,0,2.0714285714285716,5.672085245626688,0.039171995344835335,0.0,Green Lake
1675.0,1,1.0,850.0,2022-05-01,2022-04-10,0,1,0,0,0,0,0,0,0,0,0,0,0,47.68609,-122.33758,98103,0,1.9705882352941178,5.672085245626688,0.039171995344835335,0.0,Green Lake
1450.0,1,1.0,850.0,2022-04-30,2022-04-10,0,1,0,1,0,0,0,0,0,0,0,0,0,47.62396,-122.36235,98119,0,1.7058823529411764,1.871493215678508,0.07416759144684276,0.0,Lower Queen Anne
1395.0,1,1.0,700.0,2022-05-15,2022-04-10,0,1,0,1,0,0,0,0,0,0,0,0,0,47.62396,-122.36235,98119,0,1.9928571428571429,1.871493215678508,0.07416759144684276,0.0,Lower Queen Anne
1595.0,1,1.0,850.0,2022-04-15,2022-04-10,0,1,0,1,0,0,0,0,0,0,0,0,0,47.62396,-122.36235,98119,0,1.8764705882352941,1.871493215678508,0.07416759144684276,0.0,Lower Queen Anne
1450.0,1,1.0,850.0,2022-05-15,2022-04-10,0,1,0,1,0,0,0,0,0,0,0,0,0,47.62376,-122.36238,98119,0,1.7058823529411764,1.8622927647223082,0.08079569559939505,0.0,Lower Queen Anne
1635.0,1,1.0,850.0,2022-05-01,2022-04-10,0,1,0,1,0,0,0,0,0,0,0,0,0,47.62376,-122.36238,98119,0,1.923529411764706,1.8622927647223082,0.08079569559939505,0.0,Lower Queen Anne
1495.0,1,1.0,850.0,2022-04-30,2022-04-10,0,1,0,1,0,0,0,0,0,0,0,0,0,47.62376,-122.36238,98119,0,1.7588235294117647,1.8622927647223082,0.08079569559939505,0.0,Lower Queen Anne
1595.0,1,1.0,850.0,2022-04-30,2022-04-10,0,1,0,1,0,0,0,0,0,0,0,0,0,47.62376,-122.36238,98119,0,1.8764705882352941,1.8622927647223082,0.08079569559939505,0.0,Lower Queen Anne
1495.0,1,1.0,850.0,2022-04-30,2022-04-10,0,1,0,1,0,0,0,0,0,0,0,0,0,47.6238,-122.36241,98119,0,1.7588235294117647,1.8652684907704327,0.08050924037866142,0.0,Lower Queen Anne
1550.0,1,1.0,850.0,2022-04-30,2022-04-10,0,1,0,1,0,0,0,0,0,0,0,0,0,47.6238,-122.36241,98119,0,1.8235294117647058,1.8652684907704327,0.08050924037866142,0.0,Lower Queen Anne
1400.0,1,1.0,700.0,2022-04-10,2022-04-10,0,0,0,1,0,0,0,0,0,0,0,0,0,47.71572,-122.35509,98133,0,2.0,7.773695152327206,0.09365965799005896,4.0,Bitter Lake
1695.0,2,1.0,1100.0,2022-04-10,2022-04-10,0,0,0,1,0,0,0,0,0,0,0,0,0,47.71572,-122.35509,98133,0,1.540909090909091,7.773695152327206,0.09365965799005896,4.0,Bitter Lake
1450.0,1,1.0,650.0,2022-04-10,2022-04-10,0,1,0,1,0,0,0,0,0,0,0,1,0,47.71711,-122.29365,98125,1,2.230769230769231,8.049546511253158,0.10082976121441002,4.0,Cedar Park
1350.0,1,1.0,875.0,2022-04-15,2022-04-10,0,0,1,0,0,0,0,0,0,0,1,1,0,47.535,-122.27035,98118,0,1.542857142857143,5.645079884585313,0.07838879542423732,1.0,Brighton
1850.0,2,1.0,1000.0,2022-04-15,2022-04-10,0,0,1,0,0,0,0,0,0,0,1,1,0,47.535,-122.27035,98118,0,1.85,5.645079884585313,0.07838879542423732,1.0,Brighton
1395.0,0,1.0,374.0,2022-04-10,2022-04-10,0,0,1,0,0,0,0,0,0,0,1,1,0,47.61987,-122.30801,98112,0,3.729946524064171,1.6734594843190043,0.03497625866891648,3.0,Stevens
1450.0,1,1.0,720.0,2022-04-11,2022-04-10,0,0,0,0,0,0,0,0,0,0,0,0,0,47.68407,-122.38792,98117,0,2.013888888888889,6.052008210719667,0.046726718215912975,0.0,
1495.0,0,0.0,404.0,2022-04-10,2022-04-10,1,0,1,0,0,0,0,0,0,0,1,1,0,47.60571,-122.31581,98122,1,3.7004950495049505,0.9093457566739032,0.0389486450900878,5.0,Minor
1495.0,0,1.0,480.0,2022-04-10,2022-04-10,1,0,1,0,0,0,0,0,0,0,1,1,0,47.61445,-122.31118,98122,1,3.1145833333333335,1.3298496723411506,0.059751922709846014,5.0,Minor
1450.0,1,1.0,700.0,2022-04-15,2022-04-10,1,1,1,0,0,0,0,0,0,0,0,0,0,47.68609,-122.33758,98103,1,2.0714285714285716,5.672085245626688,0.039171995344835335,0.0,Green Lake
1395.0,1,1.0,700.0,2022-05-01,2022-04-10,1,1,1,0,0,0,0,0,0,0,0,0,0,47.68609,-122.33758,98103,1,1.9928571428571429,5.672085245626688,0.039171995344835335,0.0,Green Lake
1450.0,1,1.0,700.0,2022-04-15,2022-04-10,1,1,1,0,0,0,0,0,0,0,0,0,0,47.68609,-122.33758,98103,1,2.0714285714285716,5.672085245626688,0.039171995344835335,0.0,Green Lake
1625.0,1,1.0,570.0,2022-05-01,2022-04-10,1,0,1,0,0,0,0,0,0,0,1,1,0,47.73665,-122.29339,98155,1,2.8508771929824563,9.36820061630322,0.14677514038348385,4.0,
1400.0,0,1.0,294.0,2022-04-10,2022-04-10,1,0,1,0,0,0,0,0,0,0,0,0,0,47.6596,-122.31944,98105,1,4.761904761904762,3.909875656566833,0.10741049410985545,3.0,University District
1425.0,1,1.0,720.0,2022-04-15,2022-04-10,1,0,1,0,0,0,0,0,0,0,1,1,0,47.46294,-122.34124,98166,1,1.9791666666666667,9.75131897243016,0.10444243340063748,,
1425.0,1,1.0,665.0,2022-04-10,2022-04-10,1,0,1,0,0,0,0,0,0,0,0,0,0,47.68781,-122.35559,98103,1,2.142857142857143,5.867342601254533,0.037803323781590126,0.0,Greenwood
1499.0,1,1.0,638.0,2022-04-15,2022-04-10,1,0,1,0,0,0,0,1,0,0,1,1,0,47.70013,-122.31724,98115,1,2.3495297805642634,6.69325413345032,0.09136398679273283,3.0,Maple Leaf
1500.0,1,1.0,750.0,2022-04-01,2022-04-01,1,0,1,0,0,0,0,0,0,0,1,1,0,47.56245,-122.37696,98126,1,2.0,3.469948710204895,0.07892344326921269,2.0,Fairmount Park
2200.0,2,2.0,950.0,2022-04-15,2022-04-10,1,0,1,0,0,0,0,0,0,0,1,1,0,47.56245,-122.37696,98126,1,2.3157894736842106,3.469948710204895,0.07892344326921269,2.0,Fairmount Park
2000.0,2,2.0,950.0,2022-04-15,2022-04-10,1,0,1,0,0,0,0,0,0,0,1,1,0,47.56245,-122.37696,98126,1,2.1052631578947367,3.469948710204895,0.07892344326921269,2.0,Fairmount Park
2000.0,2,2.0,950.0,2022-04-10,2022-04-10,1,0,1,0,0,0,0,0,0,0,1,1,0,47.56245,-122.37696,98126,1,2.1052631578947367,3.469948710204895,0.07892344326921269,2.0,Fairmount Park
1650.0,2,2.0,1000.0,2022-04-15,2022-04-10,1,1,1,0,0,0,0,0,0,0,0,0,0,47.68231,-122.3466,98103,1,1.65,5.435917364298043,0.0756077385220402,0.0,Phinney Ridge
1850.0,2,2.0,1000.0,2022-04-15,2022-04-10,1,1,1,0,0,0,0,0,0,0,0,0,0,47.68231,-122.3466,98103,1,1.85,5.435917364298043,0.0756077385220402,0.0,Phinney Ridge
1395.0,1,1.0,875.0,2022-04-30,2022-04-10,1,1,1,0,0,0,0,0,0,0,0,0,0,47.68231,-122.3466,98103,1,1.5942857142857143,5.435917364298043,0.0756077385220402,0.0,Phinney Ridge
1450.0,1,1.0,875.0,2022-04-15,2022-04-10,1,1,1,0,0,0,0,0,0,0,0,0,0,47.68231,-122.3466,98103,1,1.6571428571428573,5.435917364298043,0.0756077385220402,0.0,Phinney Ridge
1835.0,1,1.0,563.0,2022-04-01,2022-04-01,1,1,1,0,1,1,0,0,0,0,1,1,0,47.59899,-122.3182,98104,0,3.2593250444049735,0.8632987801776909,0.02828426283912181,5.0,International District
1880.0,1,1.0,544.0,2022-04-01,2022-04-01,1,1,1,0,1,1,0,0,0,0,1,1,0,47.59899,-122.3182,98104,0,3.4558823529411766,0.8632987801776909,0.02828426283912181,5.0,International District
1679.0,0,0.0,426.0,2022-04-01,2022-04-01,1,1,1,0,1,1,0,0,0,0,1,1,0,47.59899,-122.3182,98104,0,3.9413145539906105,0.8632987801776909,0.02828426283912181,5.0,International District
1900.0,1,1.0,572.0,2022-04-01,2022-04-01,1,1,1,0,1,1,0,0,0,0,1,1,0,47.59899,-122.3182,98104,0,3.3216783216783217,0.8632987801776909,0.02828426283912181,5.0,International District
1910.0,1,1.0,535.0,2022-04-01,2022-04-01,1,1,1,0,1,1,0,0,0,0,1,1,0,47.59899,-122.3182,98104,0,3.5700934579439254,0.8632987801776909,0.02828426283912181,5.0,International District
1725.0,0,0.0,433.0,2022-04-01,2022-04-01,1,1,1,0,1,1,0,0,0,0,1,1,0,47.59899,-122.3182,98104,0,3.983833718244804,0.8632987801776909,0.02828426283912181,5.0,International District
1880.0,1,1.0,481.0,2022-04-01,2022-04-01,1,1,1,0,1,1,0,0,0,0,1,1,0,47.59899,-122.3182,98104,0,3.9085239085239087,0.8632987801776909,0.02828426283912181,5.0,International District
1604.0,0,0.0,424.0,2022-04-10,2022-04-10,1,1,1,0,1,1,0,0,0,0,1,1,0,47.59899,-122.3182,98104,0,3.7830188679245285,0.8632987801776909,0.02828426283912181,5.0,International District
1915.0,1,1.0,585.0,2022-04-01,2022-04-01,1,1,1,0,1,1,0,0,0,0,1,1,0,47.59899,-122.3182,98104,0,3.2735042735042734,0.8632987801776909,0.02828426283912181,5.0,International District
1624.0,0,0.0,433.0,2022-04-10,2022-04-10,1,1,1,0,1,1,0,0,0,0,1,1,0,47.59899,-122.3182,98104,0,3.7505773672055427,0.8632987801776909,0.02828426283912181,5.0,International District
2978.0,2,2.0,922.0,2022-04-10,2022-04-10,1,1,1,0,1,1,0,0,0,0,1,1,0,47.59899,-122.3182,98104,0,3.229934924078091,0.8632987801776909,0.02828426283912181,5.0,International District
1730.0,0,0.0,422.0,2022-04-01,2022-04-01,1,1,1,0,1,1,0,0,0,0,1,1,0,47.59899,-122.3182,98104,0,4.099526066350711,0.8632987801776909,0.02828426283912181,5.0,International District
2993.0,2,2.0,922.0,2022-04-10,2022-04-10,1,1,1,0,1,1,0,0,0,0,1,1,0,47.59899,-122.3182,98104,0,3.2462039045553146,0.8632987801776909,0.02828426283912181,5.0,International District
3008.0,2,2.0,995.0,2022-04-10,2022-04-10,1,1,1,0,1,1,0,0,0,0,1,1,0,47.59899,-122.3182,98104,0,3.023115577889447,0.8632987801776909,0.02828426283912181,5.0,International District
2455.0,1,1.0,630.0,2022-04-01,2022-04-01,1,1,1,0,1,1,0,1,1,1,1,1,0,47.6193,-122.32061,98102,1,3.8968253968253967,1.2551421359419166,0.020703883348973454,5.0,Broadway
2586.0,1,1.0,693.0,2022-04-01,2022-04-01,1,1,1,0,1,1,0,1,1,1,1,1,0,47.6193,-122.32061,98102,1,3.7316017316017316,1.2551421359419166,0.020703883348973454,5.0,Broadway
2695.0,1,1.0,638.0,2022-04-01,2022-04-01,1,1,1,0,1,1,0,1,1,1,1,1,0,47.6193,-122.32061,98102,1,4.224137931034483,1.2551421359419166,0.020703883348973454,5.0,Broadway
3160.0,1,1.0,630.0,2022-04-01,2022-04-01,1,1,1,0,1,1,0,1,1,1,1,1,0,47.6193,-122.32061,98102,1,5.015873015873016,1.2551421359419166,0.020703883348973454,5.0,Broadway
3829.0,2,2.0,1011.0,2022-04-10,2022-04-10,1,1,1,0,1,1,0,1,1,1,1,1,0,47.6193,-122.32061,98102,1,3.787339268051434,1.2551421359419166,0.020703883348973454,5.0,Broadway
2779.0,2,2.0,774.0,2022-04-06,2022-04-01,1,1,1,0,1,1,0,1,1,1,1,1,0,47.6193,-122.32061,98102,1,3.590439276485788,1.2551421359419166,0.020703883348973454,5.0,Broadway
5360.0,3,2.0,1218.0,2022-04-01,2022-04-01,1,1,1,0,1,1,0,1,1,1,1,1,0,47.6193,-122.32061,98102,1,4.400656814449918,1.2551421359419166,0.020703883348973454,5.0,Broadway
5022.0,3,2.0,1404.0,2022-05-04,2022-04-01,1,1,1,0,1,1,0,1,1,1,1,1,0,47.6193,-122.32061,98102,1,3.576923076923077,1.2551421359419166,0.020703883348973454,5.0,Broadway
1779.0,0,1.0,415.0,2022-04-01,2022-04-01,1,1,1,0,1,1,0,1,1,1,1,1,0,47.6193,-122.32061,98102,1,4.286746987951807,1.2551421359419166,0.020703883348973454,5.0,Broadway
1580.0,0,1.0,427.0,2022-04-10,2022-04-10,1,1,1,0,1,1,0,1,1,1,1,1,0,47.6193,-122.32061,98102,1,3.700234192037471,1.2551421359419166,0.020703883348973454,5.0,Broadway
1800.0,0,1.0,435.0,2022-04-01,2022-04-01,1,1,1,0,1,1,0,1,1,1,1,1,0,47.6193,-122.32061,98102,1,4.137931034482759,1.2551421359419166,0.020703883348973454,5.0,Broadway
2877.0,1,1.0,524.0,2022-05-12,2022-04-01,1,1,1,0,1,1,0,1,1,1,1,1,0,47.6193,-122.32061,98102,1,5.490458015267175,1.2551421359419166,0.020703883348973454,5.0,Broadway
2914.0,1,1.0,515.0,2022-04-15,2022-04-01,1,1,1,0,1,1,0,1,1,1,1,1,0,47.6193,-122.32061,98102,1,5.658252427184466,1.2551421359419166,0.020703883348973454,5.0,Broadway
1325.0,0,0.0,380.0,2022-07-06,2022-04-10,1,0,1,0,0,1,0,0,1,0,0,1,0,47.66352,-122.3062,98105,1,3.486842105263158,4.32709040641563,0.1045967398588523,3.0,University District
1900.0,0,0.0,360.0,2022-04-21,2022-04-01,1,0,1,0,0,1,0,0,1,0,0,1,0,47.66352,-122.3062,98105,1,5.277777777777778,4.32709040641563,0.1045967398588523,3.0,University District
1593.0,0,0.0,325.0,2022-05-07,2022-04-10,1,0,1,0,0,0,1,0,1,1,1,1,0,47.6617,-122.32342,98105,1,4.901538461538461,4.023138849481066,0.07397875554161204,3.0,Wallingford
1430.0,0,0.0,325.0,2022-05-11,2022-04-10,1,0,1,0,0,0,1,0,1,1,1,1,0,47.6617,-122.32342,98105,1,4.4,4.023138849481066,0.07397875554161204,3.0,Wallingford
1920.0,1,1.0,530.0,2022-04-14,2022-04-10,0,1,1,0,1,1,0,1,1,1,1,1,0,47.66586,-122.37704,98107,1,3.6226415094339623,4.696926122828817,0.14714572417433927,0.0,Adams
1990.0,1,1.0,590.0,2022-04-26,2022-04-10,0,1,1,0,1,1,0,1,1,1,1,1,0,47.66586,-122.37704,98107,1,3.3728813559322033,4.696926122828817,0.14714572417433927,0.0,Adams
1845.0,1,1.0,537.0,2022-04-12,2022-04-10,0,1,1,0,1,1,0,1,1,1,1,1,0,47.66586,-122.37704,98107,1,3.435754189944134,4.696926122828817,0.14714572417433927,0.0,Adams
1565.0,0,0.0,346.0,2022-04-30,2022-04-01,0,1,1,0,1,1,0,1,1,1,1,1,0,47.66586,-122.37704,98107,1,4.523121387283237,4.696926122828817,0.14714572417433927,0.0,Adams
2010.0,1,1.0,590.0,2022-05-12,2022-04-10,0,1,1,0,1,1,0,1,1,1,1,1,0,47.66586,-122.37704,98107,1,3.406779661016949,4.696926122828817,0.14714572417433927,0.0,Adams
1865.0,1,1.0,537.0,2022-04-10,2022-04-10,0,1,1,0,1,1,0,1,1,1,1,1,0,47.66586,-122.37704,98107,1,3.472998137802607,4.696926122828817,0.14714572417433927,0.0,Adams
2120.0,1,1.0,578.0,2022-04-15,2022-04-10,0,1,1,0,1,1,0,1,1,1,1,1,0,47.66586,-122.37704,98107,1,3.667820069204152,4.696926122828817,0.14714572417433927,0.0,Adams
1660.0,0,0.0,346.0,2022-04-01,2022-04-01,0,1,1,0,1,1,0,1,1,1,1,1,0,47.66586,-122.37704,98107,1,4.797687861271676,4.696926122828817,0.14714572417433927,0.0,Adams
2515.0,1,1.0,662.0,2022-04-22,2022-04-01,0,1,1,0,1,1,0,1,1,1,1,1,0,47.66586,-122.37704,98107,1,3.799093655589124,4.696926122828817,0.14714572417433927,0.0,Adams
1895.0,1,1.0,537.0,2022-04-10,2022-04-10,0,1,1,0,1,1,0,1,1,1,1,1,0,47.66586,-122.37704,98107,1,3.5288640595903167,4.696926122828817,0.14714572417433927,0.0,Adams
2040.0,1,1.0,590.0,2022-04-17,2022-04-10,0,1,1,0,1,1,0,1,1,1,1,1,0,47.66586,-122.37704,98107,1,3.457627118644068,4.696926122828817,0.14714572417433927,0.0,Adams
1605.0,0,0.0,346.0,2022-04-20,2022-04-10,0,1,1,0,1,1,0,1,1,1,1,1,0,47.66586,-122.37704,98107,1,4.638728323699422,4.696926122828817,0.14714572417433927,0.0,Adams
1645.0,0,0.0,346.0,2022-04-22,2022-04-10,0,1,1,0,1,1,0,1,1,1,1,1,0,47.66586,-122.37704,98107,1,4.754335260115607,4.696926122828817,0.14714572417433927,0.0,Adams
1645.0,0,0.0,346.0,2022-07-01,2022-04-10,0,1,1,0,1,1,0,1,1,1,1,1,0,47.66586,-122.37704,98107,1,4.754335260115607,4.696926122828817,0.14714572417433927,0.0,Adams
2820.0,1,1.0,757.0,2022-04-10,2022-04-10,0,0,1,0,0,1,0,0,1,0,1,1,0,47.62165,-122.35652,98109,1,3.7252311756935272,1.5729553469206192,0.01884587252119443,5.0,Lower Queen Anne
2820.0,1,1.0,750.0,2022-04-10,2022-04-10,0,0,1,0,0,1,0,0,1,0,1,1,0,47.62165,-122.35652,98109,1,3.76,1.5729553469206192,0.01884587252119443,5.0,Lower Queen Anne
2887.0,1,1.0,785.0,2022-04-10,2022-04-10,0,0,1,0,0,1,0,0,1,0,1,1,0,47.62165,-122.35652,98109,1,3.6777070063694266,1.5729553469206192,0.01884587252119443,5.0,Lower Queen Anne
1694.0,1,1.0,442.0,2022-04-10,2022-04-10,0,0,1,0,0,1,0,0,1,0,1,1,0,47.62165,-122.35652,98109,1,3.832579185520362,1.5729553469206192,0.01884587252119443,5.0,Lower Queen Anne
1571.0,0,0.0,413.0,2022-04-10,2022-04-10,0,0,1,0,0,1,0,0,1,0,1,1,0,47.62165,-122.35652,98109,1,3.803874092009685,1.5729553469206192,0.01884587252119443,5.0,Lower Queen Anne
1571.0,0,0.0,413.0,2022-04-10,2022-04-10,0,0,1,0,0,1,0,0,1,0,1,1,0,47.62165,-122.35652,98109,1,3.803874092009685,1.5729553469206192,0.01884587252119443,5.0,Lower Queen Anne
